Unnamed: 0_x,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
24913,a1249a46-6362-4a73-a1e9-3b5d236cdd73,intrigued,2021-02-01 07:55:59,GIF,studying,positive,45
24914,a1249a46-6362-4a73-a1e9-3b5d236cdd73,cherish,2021-03-20 02:40:18,GIF,studying,positive,70
24915,a1249a46-6362-4a73-a1e9-3b5d236cdd73,disgust,2021-02-07 04:03:15,GIF,studying,negative,0
24917,a1249a46-6362-4a73-a1e9-3b5d236cdd73,adore,2020-07-22 15:24:35,GIF,studying,positive,72
24918,a1249a46-6362-4a73-a1e9-3b5d236cdd73,love,2021-03-25 02:43:08,GIF,studying,positive,65
24919,a1249a46-6362-4a73-a1e9-3b5d236cdd73,peeking,2020-10-03 21:13:48,GIF,studying,neutral,35
24920,a1249a46-6362-4a73-a1e9-3b5d236cdd73,super love,2021-06-16 11:52:41,GIF,studying,positive,75
24921,a1249a46-6362-4a73-a1e9-3b5d236cdd73,indifferent,2021-01-24 09:20:37,GIF,studying,neutral,20
24922,a1249a46-6362-4a73-a1e9-3b5d236cdd73,scared,2020-11-08 14:47:24,GIF,studying,negative,15
24923,a1249a46-6362-4a73-a1e9-3b5d236cdd73,scared,2020-11-29 04:55:46,GIF,studying,negative,15
24924,a1249a46-6362-4a73-a1e9-3b5d236cdd73,interested,2021-02-05 05:28:00,GIF,studying,positive,30
24925,a1249a46-6362-4a73-a1e9-3b5d236cdd73,worried,2021-04-07 03:53:52,GIF,studying,negative,12
24927,a1249a46-6362-4a73-a1e9-3b5d236cdd73,super love,2021-04-30 18:59:59,GIF,studying,positive,75
24928,a1249a46-6362-4a73-a1e9-3b5d236cdd73,hate,2020-12-23 15:57:21,GIF,studying,negative,5
24929,a1249a46-6362-4a73-a1e9-3b5d236cdd73,scared,2021-06-03 11:11:12,GIF,studying,negative,15
24930,a1249a46-6362-4a73-a1e9-3b5d236cdd73,super love,2021-03-10 16:12:25,GIF,studying,positive,75
24931,a1249a46-6362-4a73-a1e9-3b5d236cdd73,interested,2021-03-25 12:30:39,GIF,studying,positive,30
24932,a1249a46-6362-4a73-a1e9-3b5d236cdd73,peeking,2020-12-07 13:55:08,GIF,studying,neutral,35
24933,a1249a46-6362-4a73-a1e9-3b5d236cdd73,like,2020-07-01 22:15:54,GIF,studying,positive,50
24934,a1249a46-6362-4a73-a1e9-3b5d236cdd73,adore,2020-08-25 15:12:06,GIF,studying,positive,72
24936,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,super love,2021-06-17 23:59:50,GIF,culture,positive,75
24937,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,interested,2020-11-17 16:58:24,GIF,culture,positive,30
24938,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,cherish,2021-01-23 05:42:21,GIF,culture,positive,70
24939,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,disgust,2021-05-06 15:45:39,GIF,culture,negative,0
24940,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,like,2020-12-17 20:08:22,GIF,culture,positive,50
24941,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,want,2020-06-26 20:00:11,GIF,culture,positive,70
24942,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,peeking,2021-03-22 18:23:12,GIF,culture,neutral,35
24943,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,intrigued,2021-04-22 13:25:27,GIF,culture,positive,45
24944,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,intrigued,2021-05-11 08:26:03,GIF,culture,positive,45
24946,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,super love,2021-02-05 11:45:57,GIF,culture,positive,75
24947,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,dislike,2021-02-10 08:50:16,GIF,culture,negative,10
24948,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,worried,2020-09-19 14:20:09,GIF,culture,negative,12
24949,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,cherish,2021-04-13 00:50:36,GIF,culture,positive,70
24950,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,hate,2021-01-06 05:33:41,GIF,culture,negative,5
24951,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,worried,2021-03-03 22:33:35,GIF,culture,negative,12
24952,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,worried,2020-11-12 02:49:41,GIF,culture,negative,12
24953,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,adore,2020-11-06 01:11:28,GIF,culture,positive,72
24954,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,cherish,2020-12-08 14:05:48,GIF,culture,positive,70
24956,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,disgust,2020-11-12 02:26:51,GIF,culture,negative,0
24957,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,scared,2020-11-20 19:06:10,GIF,culture,negative,15
24958,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,love,2020-06-25 22:20:49,GIF,culture,positive,65
24959,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,like,2021-03-12 09:19:03,GIF,culture,positive,50
24960,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,super love,2020-08-25 02:16:28,GIF,culture,positive,75
24961,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,peeking,2021-01-25 18:58:11,GIF,culture,neutral,35
24962,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,indifferent,2020-10-29 21:17:26,GIF,culture,neutral,20
24963,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,worried,2021-04-05 09:37:40,GIF,culture,negative,12
24964,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,dislike,2020-12-25 00:03:26,GIF,culture,negative,10
24966,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,adore,2020-11-01 11:17:29,GIF,culture,positive,72
24967,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,heart,2020-12-20 00:50:06,GIF,culture,positive,60
24968,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,super love,2021-06-02 21:58:23,GIF,culture,positive,75
24969,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,want,2020-11-03 14:43:00,GIF,culture,positive,70
24970,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,worried,2020-10-05 22:08:41,GIF,culture,negative,12
24971,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,heart,2021-03-29 04:09:57,GIF,culture,positive,60
24972,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,adore,2020-07-11 02:51:56,GIF,culture,positive,72
24973,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,like,2020-12-27 04:25:00,GIF,culture,positive,50
24974,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,cherish,2020-10-30 10:22:01,GIF,culture,positive,70
24976,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,disgust,2021-02-17 18:42:14,GIF,culture,negative,0
24977,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,super love,2020-12-20 10:47:59,GIF,culture,positive,75
24978,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,want,2021-03-08 15:11:49,GIF,culture,positive,70
24979,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,like,2020-11-12 00:12:08,GIF,culture,positive,50
24980,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,indifferent,2021-04-02 14:22:24,GIF,culture,neutral,20
24981,bc06bab7-dbf7-4d7a-81b4-9f76f2f0b87c,cherish,2021-02-13 04:03:17,GIF,culture,positive,70
24983,58b0f92a-76ae-4521-a223-2b117f4f4e70,interested,2021-05-15 21:43:26,video,dogs,positive,30
24984,58b0f92a-76ae-4521-a223-2b117f4f4e70,hate,2021-03-09 05:22:20,video,dogs,negative,5
24985,58b0f92a-76ae-4521-a223-2b117f4f4e70,hate,2020-11-11 03:56:27,video,dogs,negative,5
24986,58b0f92a-76ae-4521-a223-2b117f4f4e70,adore,2020-11-11 10:40:25,video,dogs,positive,72
24987,58b0f92a-76ae-4521-a223-2b117f4f4e70,heart,2020-09-30 12:11:28,video,dogs,positive,60
24988,58b0f92a-76ae-4521-a223-2b117f4f4e70,super love,2020-08-31 12:35:45,video,dogs,positive,75
24989,58b0f92a-76ae-4521-a223-2b117f4f4e70,love,2021-05-23 15:48:57,video,dogs,positive,65
24990,58b0f92a-76ae-4521-a223-2b117f4f4e70,cherish,2021-06-02 22:38:53,video,dogs,positive,70
24991,58b0f92a-76ae-4521-a223-2b117f4f4e70,indifferent,2020-09-28 02:53:13,video,dogs,neutral,20
24993,58b0f92a-76ae-4521-a223-2b117f4f4e70,worried,2021-01-19 23:50:30,video,dogs,negative,12
24994,58b0f92a-76ae-4521-a223-2b117f4f4e70,super love,2020-11-19 06:59:33,video,dogs,positive,75
24995,58b0f92a-76ae-4521-a223-2b117f4f4e70,adore,2020-10-21 18:56:24,video,dogs,positive,72
24996,58b0f92a-76ae-4521-a223-2b117f4f4e70,dislike,2021-01-11 22:53:39,video,dogs,negative,10
24997,58b0f92a-76ae-4521-a223-2b117f4f4e70,heart,2020-08-11 21:14:44,video,dogs,positive,60
24998,58b0f92a-76ae-4521-a223-2b117f4f4e70,super love,2021-02-19 08:20:52,video,dogs,positive,75
24999,58b0f92a-76ae-4521-a223-2b117f4f4e70,peeking,2020-08-23 05:09:37,video,dogs,neutral,35
25001,9c8f1389-d04e-4a55-a2f5-1612539b70a7,interested,2020-07-14 21:24:29,audio,technology,positive,30
25002,9c8f1389-d04e-4a55-a2f5-1612539b70a7,intrigued,2020-08-24 10:37:47,audio,technology,positive,45
25003,9c8f1389-d04e-4a55-a2f5-1612539b70a7,want,2021-01-16 04:26:43,audio,technology,positive,70
25004,9c8f1389-d04e-4a55-a2f5-1612539b70a7,cherish,2021-06-17 14:36:33,audio,technology,positive,70
25005,9c8f1389-d04e-4a55-a2f5-1612539b70a7,worried,2021-05-28 16:56:59,audio,technology,negative,12
25006,9c8f1389-d04e-4a55-a2f5-1612539b70a7,scared,2021-01-14 02:11:55,audio,technology,negative,15
25007,9c8f1389-d04e-4a55-a2f5-1612539b70a7,peeking,2021-04-28 13:55:07,audio,technology,neutral,35
25008,9c8f1389-d04e-4a55-a2f5-1612539b70a7,scared,2020-11-24 21:59:49,audio,technology,negative,15
25009,9c8f1389-d04e-4a55-a2f5-1612539b70a7,dislike,2021-01-10 13:58:23,audio,technology,negative,10
25011,9c8f1389-d04e-4a55-a2f5-1612539b70a7,worried,2020-08-07 03:21:04,audio,technology,negative,12
25012,9c8f1389-d04e-4a55-a2f5-1612539b70a7,peeking,2021-02-17 10:31:29,audio,technology,neutral,35
25013,9c8f1389-d04e-4a55-a2f5-1612539b70a7,interested,2020-11-26 06:24:59,audio,technology,positive,30
25014,9c8f1389-d04e-4a55-a2f5-1612539b70a7,adore,2020-08-27 03:12:13,audio,technology,positive,72
25015,9c8f1389-d04e-4a55-a2f5-1612539b70a7,dislike,2021-01-14 14:01:06,audio,technology,negative,10
25016,9c8f1389-d04e-4a55-a2f5-1612539b70a7,cherish,2020-07-01 14:48:46,audio,technology,positive,70
25017,9c8f1389-d04e-4a55-a2f5-1612539b70a7,want,2020-09-15 20:11:05,audio,technology,positive,70
25018,9c8f1389-d04e-4a55-a2f5-1612539b70a7,cherish,2021-03-07 13:51:12,audio,technology,positive,70
25019,9c8f1389-d04e-4a55-a2f5-1612539b70a7,dislike,2020-08-23 17:38:20,audio,technology,negative,10
25021,9c8f1389-d04e-4a55-a2f5-1612539b70a7,heart,2021-04-13 15:05:41,audio,technology,positive,60
25022,9c8f1389-d04e-4a55-a2f5-1612539b70a7,interested,2021-05-21 01:49:30,audio,technology,positive,30
25023,9c8f1389-d04e-4a55-a2f5-1612539b70a7,want,2020-09-29 23:02:10,audio,technology,positive,70
25024,9c8f1389-d04e-4a55-a2f5-1612539b70a7,adore,2021-02-16 21:47:01,audio,technology,positive,72
25025,9c8f1389-d04e-4a55-a2f5-1612539b70a7,like,2021-03-11 16:12:47,audio,technology,positive,50
25026,9c8f1389-d04e-4a55-a2f5-1612539b70a7,cherish,2020-11-21 06:27:27,audio,technology,positive,70
25027,9c8f1389-d04e-4a55-a2f5-1612539b70a7,indifferent,2020-12-10 21:21:45,audio,technology,neutral,20
25029,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,want,2020-06-25 03:20:35,photo,technology,positive,70
25030,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,2021-03-30 05:54:02,photo,technology,negative,12
25031,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,2020-06-27 11:42:25,photo,technology,negative,12
25032,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,heart,2020-06-22 01:18:41,photo,technology,positive,60
25033,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,2020-07-12 14:51:43,photo,technology,positive,65
25034,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,interested,2020-06-22 23:58:55,photo,technology,positive,30
25035,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,2020-07-10 12:20:26,photo,technology,negative,10
25036,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,hate,2021-01-04 14:18:39,photo,technology,negative,5
25037,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,2021-04-22 06:57:29,photo,technology,positive,65
25039,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,indifferent,2021-01-01 13:31:42,photo,technology,neutral,20
25040,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,2021-04-19 15:37:41,photo,technology,negative,12
25041,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,2021-04-18 18:18:48,photo,technology,negative,10
25042,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,intrigued,2021-04-27 16:32:58,photo,technology,positive,45
25043,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,hate,2021-02-16 17:15:55,photo,technology,negative,5
25044,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,peeking,2020-12-09 01:00:06,photo,technology,neutral,35
25045,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,2020-10-04 19:59:15,photo,technology,negative,0
25046,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,want,2021-01-29 18:52:32,photo,technology,positive,70
25047,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,2020-07-02 01:14:33,photo,technology,positive,65
25049,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,love,2021-05-19 16:07:32,photo,technology,positive,65
25050,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,dislike,2020-08-25 04:01:33,photo,technology,negative,10
25051,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,adore,2020-07-09 00:07:00,photo,technology,positive,72
25052,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,worried,2021-02-03 17:30:08,photo,technology,negative,12
25053,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,interested,2021-01-24 22:56:11,photo,technology,positive,30
25054,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,indifferent,2020-10-23 00:24:41,photo,technology,neutral,20
25055,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,intrigued,2021-01-19 21:03:19,photo,technology,positive,45
25056,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,heart,2020-09-20 21:40:56,photo,technology,positive,60
25057,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,disgust,2020-07-01 08:52:18,photo,technology,negative,0
25059,98d99f96-c8f9-4075-a3c8-f7aceb7e3bd2,adore,2020-12-26 08:51:19,photo,technology,positive,72
25061,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,2021-06-04 22:56:58,photo,healthy eating,positive,60
25062,b23a874f-72fa-4abb-9ca5-941850c672bc,like,2020-08-17 10:07:34,photo,healthy eating,positive,50
25063,b23a874f-72fa-4abb-9ca5-941850c672bc,want,2021-02-04 04:17:50,photo,healthy eating,positive,70
25064,b23a874f-72fa-4abb-9ca5-941850c672bc,hate,2021-06-02 20:49:11,photo,healthy eating,negative,5
25065,b23a874f-72fa-4abb-9ca5-941850c672bc,scared,2020-06-19 12:12:47,photo,healthy eating,negative,15
25066,b23a874f-72fa-4abb-9ca5-941850c672bc,want,2020-11-25 07:40:09,photo,healthy eating,positive,70
25067,b23a874f-72fa-4abb-9ca5-941850c672bc,cherish,2020-07-25 15:07:47,photo,healthy eating,positive,70
25068,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,2021-05-01 11:25:36,photo,healthy eating,positive,60
25069,b23a874f-72fa-4abb-9ca5-941850c672bc,want,2021-01-19 03:07:07,photo,healthy eating,positive,70
25071,b23a874f-72fa-4abb-9ca5-941850c672bc,hate,2020-08-13 08:40:27,photo,healthy eating,negative,5
25072,b23a874f-72fa-4abb-9ca5-941850c672bc,love,2021-06-16 17:05:13,photo,healthy eating,positive,65
25073,b23a874f-72fa-4abb-9ca5-941850c672bc,want,2021-03-26 07:28:21,photo,healthy eating,positive,70
25074,b23a874f-72fa-4abb-9ca5-941850c672bc,heart,2020-10-25 04:40:36,photo,healthy eating,positive,60
25075,b23a874f-72fa-4abb-9ca5-941850c672bc,disgust,2020-07-25 04:12:40,photo,healthy eating,negative,0
25077,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,2020-12-31 06:24:33,video,studying,positive,60
25078,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,2021-02-12 22:53:29,video,studying,positive,75
25079,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,2020-12-20 03:35:47,video,studying,negative,15
25080,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,2021-06-13 23:51:07,video,studying,positive,60
25081,26c02731-b5d8-4ad3-99a2-5e589e107937,disgust,2021-04-20 06:23:02,video,studying,negative,0
25082,26c02731-b5d8-4ad3-99a2-5e589e107937,dislike,2021-05-04 23:34:24,video,studying,negative,10
25083,26c02731-b5d8-4ad3-99a2-5e589e107937,interested,2021-05-10 23:18:13,video,studying,positive,30
25084,26c02731-b5d8-4ad3-99a2-5e589e107937,worried,2020-07-25 08:55:23,video,studying,negative,12
25085,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,2020-07-25 11:09:53,video,studying,negative,15
25087,26c02731-b5d8-4ad3-99a2-5e589e107937,peeking,2021-03-30 21:16:04,video,studying,neutral,35
25088,26c02731-b5d8-4ad3-99a2-5e589e107937,like,2021-04-25 00:04:36,video,studying,positive,50
25089,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,2020-11-27 10:51:30,video,studying,positive,75
25090,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,2021-02-28 16:00:52,video,studying,positive,60
25091,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,2021-03-07 02:26:55,video,studying,negative,15
25092,26c02731-b5d8-4ad3-99a2-5e589e107937,heart,2021-05-15 17:03:23,video,studying,positive,60
25093,26c02731-b5d8-4ad3-99a2-5e589e107937,super love,2021-05-10 21:55:56,video,studying,positive,75
25094,26c02731-b5d8-4ad3-99a2-5e589e107937,cherish,2021-04-25 18:57:59,video,studying,positive,70
25095,26c02731-b5d8-4ad3-99a2-5e589e107937,cherish,2020-12-05 17:38:16,video,studying,positive,70
25097,26c02731-b5d8-4ad3-99a2-5e589e107937,love,2020-07-19 11:39:33,video,studying,positive,65
25099,998194db-5706-4b01-9565-7c7e7d4ea5f5,want,2020-07-03 04:51:34,audio,cooking,positive,70
25100,998194db-5706-4b01-9565-7c7e7d4ea5f5,love,2020-09-18 00:41:58,audio,cooking,positive,65
25101,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,2021-03-11 18:15:33,audio,cooking,negative,0
25102,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,2020-07-15 21:48:14,audio,cooking,negative,12
25103,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,2021-02-11 17:23:41,audio,cooking,negative,15
25104,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,2021-03-01 10:09:38,audio,cooking,negative,15
25105,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,2020-10-30 12:42:53,audio,cooking,positive,75
25106,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,2020-07-10 20:52:12,audio,cooking,neutral,35
25107,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,2020-11-09 16:48:38,audio,cooking,positive,75
25109,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,2020-11-21 14:12:02,audio,cooking,positive,30
25110,998194db-5706-4b01-9565-7c7e7d4ea5f5,intrigued,2020-10-09 12:26:18,audio,cooking,positive,45
25111,998194db-5706-4b01-9565-7c7e7d4ea5f5,dislike,2020-11-01 01:57:55,audio,cooking,negative,10
25112,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,2020-07-28 19:12:18,audio,cooking,positive,30
25113,998194db-5706-4b01-9565-7c7e7d4ea5f5,hate,2020-07-11 16:47:42,audio,cooking,negative,5
25114,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,2021-01-05 07:46:55,audio,cooking,neutral,20
25115,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,2021-02-06 09:07:35,audio,cooking,neutral,20
25116,998194db-5706-4b01-9565-7c7e7d4ea5f5,scared,2021-01-28 15:37:33,audio,cooking,negative,15
25117,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,2021-05-01 09:24:20,audio,cooking,negative,12
25119,998194db-5706-4b01-9565-7c7e7d4ea5f5,worried,2020-06-19 18:58:02,audio,cooking,negative,12
25120,998194db-5706-4b01-9565-7c7e7d4ea5f5,want,2020-10-11 15:00:11,audio,cooking,positive,70
25121,998194db-5706-4b01-9565-7c7e7d4ea5f5,heart,2021-04-22 04:51:29,audio,cooking,positive,60
25122,998194db-5706-4b01-9565-7c7e7d4ea5f5,super love,2020-08-11 08:03:30,audio,cooking,positive,75
25123,998194db-5706-4b01-9565-7c7e7d4ea5f5,disgust,2021-03-06 15:58:40,audio,cooking,negative,0
25124,998194db-5706-4b01-9565-7c7e7d4ea5f5,interested,2020-09-26 19:10:25,audio,cooking,positive,30
25125,998194db-5706-4b01-9565-7c7e7d4ea5f5,dislike,2020-12-31 19:10:59,audio,cooking,negative,10
25126,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,2021-03-12 18:37:42,audio,cooking,neutral,35
25127,998194db-5706-4b01-9565-7c7e7d4ea5f5,indifferent,2020-08-11 06:00:12,audio,cooking,neutral,20
25129,998194db-5706-4b01-9565-7c7e7d4ea5f5,adore,2020-12-06 00:28:19,audio,cooking,positive,72
25130,998194db-5706-4b01-9565-7c7e7d4ea5f5,peeking,2021-06-11 20:08:31,audio,cooking,neutral,35
25132,54e29395-9eba-4945-abee-cad58cbab090,adore,2021-04-01 05:50:07,video,Science,positive,72
25133,54e29395-9eba-4945-abee-cad58cbab090,intrigued,2021-02-21 19:23:54,video,Science,positive,45
25134,54e29395-9eba-4945-abee-cad58cbab090,disgust,2020-10-28 23:57:33,video,Science,negative,0
25135,54e29395-9eba-4945-abee-cad58cbab090,super love,2021-01-05 22:29:09,video,Science,positive,75
25136,54e29395-9eba-4945-abee-cad58cbab090,love,2020-12-09 09:02:59,video,Science,positive,65
25137,54e29395-9eba-4945-abee-cad58cbab090,like,2021-01-05 15:11:49,video,Science,positive,50
25138,54e29395-9eba-4945-abee-cad58cbab090,want,2021-04-20 11:30:35,video,Science,positive,70
25139,54e29395-9eba-4945-abee-cad58cbab090,adore,2020-06-25 00:01:09,video,Science,positive,72
25140,54e29395-9eba-4945-abee-cad58cbab090,super love,2020-08-02 11:42:48,video,Science,positive,75
25142,54e29395-9eba-4945-abee-cad58cbab090,peeking,2020-10-01 16:06:32,video,Science,neutral,35
25143,54e29395-9eba-4945-abee-cad58cbab090,hate,2020-07-12 09:19:13,video,Science,negative,5
25144,54e29395-9eba-4945-abee-cad58cbab090,want,2020-12-10 19:44:51,video,Science,positive,70
25145,54e29395-9eba-4945-abee-cad58cbab090,like,2020-10-26 13:02:43,video,Science,positive,50
25146,54e29395-9eba-4945-abee-cad58cbab090,indifferent,2021-03-08 11:03:16,video,Science,neutral,20
25147,54e29395-9eba-4945-abee-cad58cbab090,peeking,2021-03-16 15:47:38,video,Science,neutral,35
25148,54e29395-9eba-4945-abee-cad58cbab090,indifferent,2020-08-01 03:09:35,video,Science,neutral,20
25149,54e29395-9eba-4945-abee-cad58cbab090,heart,2020-08-15 06:22:18,video,Science,positive,60
25150,54e29395-9eba-4945-abee-cad58cbab090,scared,2020-09-21 17:56:34,video,Science,negative,15
25152,54e29395-9eba-4945-abee-cad58cbab090,cherish,2020-08-10 03:51:11,video,Science,positive,70
25153,54e29395-9eba-4945-abee-cad58cbab090,cherish,2020-08-07 18:18:25,video,Science,positive,70
25154,54e29395-9eba-4945-abee-cad58cbab090,dislike,2020-08-09 21:32:55,video,Science,negative,10
25155,54e29395-9eba-4945-abee-cad58cbab090,peeking,2021-01-02 20:42:45,video,Science,neutral,35
25156,54e29395-9eba-4945-abee-cad58cbab090,cherish,2021-01-07 14:29:17,video,Science,positive,70
25157,54e29395-9eba-4945-abee-cad58cbab090,like,2021-06-15 17:49:01,video,Science,positive,50
25158,54e29395-9eba-4945-abee-cad58cbab090,interested,2021-03-22 08:19:53,video,Science,positive,30
25159,54e29395-9eba-4945-abee-cad58cbab090,love,2021-05-18 23:31:06,video,Science,positive,65
25160,54e29395-9eba-4945-abee-cad58cbab090,love,2020-12-30 00:26:37,video,Science,positive,65
25162,54e29395-9eba-4945-abee-cad58cbab090,hate,2020-10-29 09:17:47,video,Science,negative,5
25163,54e29395-9eba-4945-abee-cad58cbab090,super love,2021-02-13 01:27:16,video,Science,positive,75
25164,54e29395-9eba-4945-abee-cad58cbab090,peeking,2021-05-31 07:53:50,video,Science,neutral,35
25165,54e29395-9eba-4945-abee-cad58cbab090,peeking,2020-07-27 21:57:26,video,Science,neutral,35
25166,54e29395-9eba-4945-abee-cad58cbab090,hate,2020-12-02 13:20:41,video,Science,negative,5
25167,54e29395-9eba-4945-abee-cad58cbab090,peeking,2020-07-16 18:37:27,video,Science,neutral,35
25169,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,interested,2021-02-05 18:53:13,photo,animals,positive,30
25170,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,hate,2020-11-22 21:34:06,photo,animals,negative,5
25171,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,interested,2020-12-31 14:19:40,photo,animals,positive,30
25172,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,2021-06-06 04:06:54,photo,animals,positive,70
25173,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,cherish,2021-04-07 10:31:02,photo,animals,positive,70
25174,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,intrigued,2021-03-09 15:29:29,photo,animals,positive,45
25175,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,hate,2021-03-15 03:45:12,photo,animals,negative,5
25176,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,intrigued,2020-11-17 00:34:21,photo,animals,positive,45
25177,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,adore,2021-03-25 08:21:07,photo,animals,positive,72
25179,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,love,2021-01-19 13:35:14,photo,animals,positive,65
25180,cab37e79-0e76-4bd2-b6bd-2fc8bf66ca99,worried,2020-06-30 10:56:24,photo,animals,negative,12
